"","experttheta1","experttheta2","expertraw1","expertraw2","peertheta1","peertheta2","peerraw1","peerraw2"
"60",1.66996463638669,0.798085945583038,0.571428571428571,0.571428571428571,1.59483446814522,0.222126670628272,0.571428571428571,0.545454545454545
"61",0.783172408661541,-1.61524578620035,0.571428571428571,0.571428571428571,1.12256385347984,0.777173275178655,0.571428571428571,0.538461538461538
"62",-0.134475948755252,0.961325657224053,0.571428571428571,0.571428571428571,0.319718341963835,0.261718454315561,0.5625,0.538461538461538
"63",0.0209527080477314,-0.925026574092407,0.571428571428571,0.571428571428571,0.131510814297358,0.103943608785425,0.5625,0.538461538461538
"64",1.48898884040287,1.77288722394718,0.5625,0.5625,0.13955776678333,0.576379231806253,0.555555555555556,0.538461538461538
"65",-1.48090029335027,-1.68408967023836,0.5625,0.555555555555556,0.785572215554807,0.522387994917486,0.545454545454545,0.538461538461538
"66",-2.30389080811807,0.0983277897798756,0.555555555555556,0.555555555555556,0.277721152165428,0.687764623658439,0.545454545454545,0.533333333333333
"67",0.511922956351256,2.69113560709733,0.545454545454545,0.555555555555556,-0.441291758205941,-0.626480429881431,0.538461538461538,0.533333333333333
"68",0.742463813512538,1.86622317563157,0.538461538461538,0.55,0.184505049976901,0.354914622324407,0.538461538461538,0.533333333333333
"69",1.34791143619745,1.15140327426526,0.538461538461538,0.545454545454545,-0.150360863978607,0.605108252518783,0.538461538461538,0.533333333333333
"70",-0.928694292665544,1.39638004713547,0.533333333333333,0.538461538461538,0.682762979856631,0.116672904201584,0.538461538461538,0.533333333333333
"71",-1.56090356484,1.30268936885759,0.533333333333333,0.538461538461538,-0.654776016140455,0.729699098310179,0.538461538461538,0.533333333333333
"72",-0.162655176782697,0.816389115541931,0.533333333333333,0.533333333333333,0.836824769788866,0.153543978280244,0.538461538461538,0.533333333333333
"73",-3.07182869016231,1.71955052181889,0.533333333333333,0.533333333333333,-0.243408921740539,0.442790909452192,0.538461538461538,0.529411764705882
"74",-0.959613053776239,-1.57657274608137,0.533333333333333,0.533333333333333,0.311882532290461,0.232035253159316,0.533333333333333,0.529411764705882
"75",0.988939871550235,1.67740920220261,0.533333333333333,0.533333333333333,0.256094304721818,-0.474937114690794,0.533333333333333,0.529411764705882
"76",-2.14760123966931,-0.294835861117631,0.529411764705882,0.529411764705882,0.504004328515011,0.975768422875074,0.533333333333333,0.5
"77",1.00012242353479,-0.529029480398125,0.529411764705882,0.529411764705882,0.175720114155354,0.225677684549039,0.533333333333333,0.5
"78",0.570525200766846,0.663761043675559,0.5,0.526315789473684,0.588899609936213,0.403068803594365,0.533333333333333,0.5
"79",0.293206011968977,0.903983037767881,0.5,0.526315789473684,0.921279737430815,-0.739365435477333,0.529411764705882,0.5
"80",0.977892997298139,0.521333678859341,0.5,0.526315789473684,0.793513795399161,0.0529733708246028,0.529411764705882,0.5
"81",-1.68815089416076,0.961337025954426,0.5,0.5,-2.293904392263,1.03506837922472,0.529411764705882,0.5
"82",1.83867532243184,0.753014224828457,0.5,0.5,1.09397621360814,1.0843711321962,0.529411764705882,0.5
"83",0.998477337469721,1.05777158677045,0.5,0.5,0.465165776049484,1.08280847406718,0.529411764705882,0.5
"84",-1.54759665118691,0.597941459165628,0.5,0.5,0.780786563032874,0.466471307054275,0.5,0.5
"85",1.60856227712087,0.160414327390455,0.5,0.5,0.771810989425137,-1.58454776792044,0.5,0.5
"86",-0.0905193194842997,0.347831874670003,0.5,0.5,-1.6933075859255,1.15693527108203,0.5,0.5
"87",1.02798203209573,0.490397917233941,0.5,0.5,0.307304526482367,0.695420183054539,0.5,0.5
"88",0.988575770639311,0.687859580105638,0.5,0.5,-0.00567930661962274,0.233556962832372,0.5,0.470588235294118
"89",0.379463969828648,-0.84334266102696,0.5,0.470588235294118,0.230386375953837,-0.0173188618807012,0.5,0.470588235294118
"90",2.24106353536798,0.141486740810427,0.5,0.466666666666667,0.11293754578224,-0.0949811860906843,0.5,0.470588235294118
"91",1.06535635528869,-1.03665026938093,0.5,0.466666666666667,0.079587057650818,0.128820917792405,0.5,0.470588235294118
"92",1.73418239534375,0.118462944572863,0.5,0.466666666666667,-0.134852288870202,-2.07037432641585,0.5,0.466666666666667
"93",1.06048833453222,-2.36313579768185,0.5,0.466666666666667,-1.21574151092834,-0.353100033474806,0.5,0.466666666666667
"94",0.0972571495107217,0.398039627169749,0.473684210526316,0.466666666666667,0.295004716217482,0.523587610090914,0.5,0.466666666666667
"95",-3.08770345256276,-1.22168584491691,0.473684210526316,0.466666666666667,-0.361976691198635,0.595903262662874,0.470588235294118,0.466666666666667
"96",-1.0343090886161,0.906393238870766,0.470588235294118,0.461538461538462,-1.59294259436515,-1.65577859597344,0.470588235294118,0.466666666666667
"97",0.506007506651074,0.622169952240983,0.470588235294118,0.461538461538462,0.125315651274038,-0.693400217111843,0.466666666666667,0.461538461538462
"98",0.125614492735402,-2.09303820777551,0.470588235294118,0.461538461538462,1.30142038635123,0.684398873185839,0.466666666666667,0.461538461538462
"99",0.896259108230275,0.527724786821885,0.470588235294118,0.461538461538462,0.49388782844954,-0.245928394188058,0.466666666666667,0.461538461538462
"100",1.51372546867084,0.175622197944283,0.470588235294118,0.454545454545455,-0.301569135897278,0.0023420721356609,0.466666666666667,0.461538461538462
"101",1.3302435785501,0.198102004845948,0.466666666666667,0.454545454545455,0.661922451855746,0.424952322461496,0.461538461538462,0.461538461538462
"102",0.864946958349921,-1.43131116549322,0.461538461538462,0.454545454545455,0.0361668791913887,-0.111241516941316,0.461538461538462,0.454545454545455
"103",-2.3854230802798,0.187746629544275,0.461538461538462,0.454545454545455,-0.931198081096765,-1.18314105993338,0.461538461538462,0.454545454545455
"104",-0.183541964038054,-0.684901241298081,0.461538461538462,0.444444444444444,0.201876602775832,0.490854291307628,0.461538461538462,0.444444444444444
"105",-2.57681225102753,0.10030791554691,0.461538461538462,0.4375,-0.722028288706245,0.310401623052847,0.454545454545455,0.4375
"106",-0.438881238563768,-1.842959584201,0.454545454545455,0.428571428571429,-0.932666024746066,0.439866563674967,0.444444444444444,0.4375
"107",1.28924901517922,-0.41891890336654,0.444444444444444,0.428571428571429,-0.846870200243125,-1.27023533005006,0.4375,0.428571428571429
"108",0.152833398463461,-2.13539468872704,0.4375,0.421052631578947,0.507148107822853,-0.293078828335877,0.428571428571429,0.428571428571429
"109",-1.44896437459007,-1.8712998107511,0.4375,0.416666666666667,-0.920090004056936,1.1636915880005,0.428571428571429,0.421052631578947
"110",-1.67280742353156,-2.40269160959519,0.4375,0.416666666666667,0.899290232568425,0.358925955963125,0.428571428571429,0.416666666666667
"111",1.11418209309997,-0.454084159713185,0.428571428571429,0.416666666666667,-0.450041338635075,-0.904099482908821,0.428571428571429,0.416666666666667
"112",-2.86453084755311,-0.246922464400908,0.428571428571429,0.416666666666667,-0.33260879116949,-1.03133500303017,0.428571428571429,0.416666666666667
"113",-3.43705789486458,-2.92512204113095,0.428571428571429,0.411764705882353,-2.32016207566039,-1.16894024473578,0.428571428571429,0.416666666666667
"114",0.793448954951636,-3.08738991912928,0.421052631578947,0.409090909090909,-0.1713033443896,-0.833280719415138,0.416666666666667,0.411764705882353
"115",-0.320629311423528,0.715657516672923,0.411764705882353,0.4,-0.015151303952019,-0.464919024987653,0.416666666666667,0.411764705882353
"116",0.442951850063835,0.874358584393079,0.4,0.4,-0.331190088148291,-0.556282934531319,0.416666666666667,0.4
"117",0.838950835352255,0.392583005938703,0.4,0.4,-0.0089403414896651,-0.072474132080733,0.416666666666667,0.4
"118",-1.74455134810404,0.56937226366569,0.4,0.4,-0.156686157223075,-0.989388697215193,0.411764705882353,0.4
"119",-0.0621216409287739,-1.07213602667326,0.4,0.4,-0.482503596534305,-0.359392353680193,0.411764705882353,0.4
"120",-0.767000414455569,-0.41475066285454,0.388888888888889,0.4,-0.0726230603951785,-1.63168213986949,0.411764705882353,0.4
"121",-2.30051342602269,-2.02626858409442,0.388888888888889,0.384615384615385,-0.224808593868698,-1.11631849220758,0.411764705882353,0.4
"122",-2.19355818617051,-1.89883285819336,0.375,0.384615384615385,-0.574657772053466,-0.73745999922534,0.409090909090909,0.384615384615385
"123",-1.72026098470227,0.283352868272452,0.368421052631579,0.384615384615385,-0.329203345185997,-0.106290104808712,0.4,0.384615384615385
"124",-2.17974547214743,-2.09053496677809,0.363636363636364,0.375,-0.865685192551314,-0.54040487415477,0.4,0.384615384615385
"125",0.399755277037211,0.0347225084056756,0.363636363636364,0.375,-0.539866193036976,-0.366974605968168,0.4,0.384615384615385
"126",-1.33728811415587,-4.73252181700096,0.363636363636364,0.375,-0.468095615559218,-1.98144534072467,0.4,0.363636363636364
"127",-0.39099249261194,-0.923959871167676,0.333333333333333,0.363636363636364,-0.278110055178844,-0.891631598182261,0.4,0.357142857142857
"128",-2.83744499932413,-0.456770976699467,0.333333333333333,0.357142857142857,-1.34998178338131,-0.962342855616684,0.384615384615385,0.357142857142857
"129",-3.38777014211092,-3.21631563431571,0.333333333333333,0.357142857142857,-2.18624546641371,-1.5123765379463,0.384615384615385,0.357142857142857
"130",-1.11196109945688,-2.58366497322743,0.333333333333333,0.357142857142857,-2.41718429127965,0.175651610143306,0.384615384615385,0.357142857142857
"131",-0.402294167000207,0.129259356308788,0.333333333333333,0.352941176470588,-1.32834436511022,-1.83719086340746,0.384615384615385,0.357142857142857
"132",0.495982382931924,-1.37502310686479,0.333333333333333,0.333333333333333,-0.370302351614363,-0.0517115891000435,0.384615384615385,0.352941176470588
"133",0.196202297866246,-0.623840745193314,0.333333333333333,0.333333333333333,-0.158641959639615,-1.25509292154904,0.375,0.352941176470588
"134",0.230544801337944,-0.387098153264274,0.3125,0.333333333333333,-1.33318529096434,-1.39928580582604,0.375,0.333333333333333
"135",-3.02568387189628,0.131339396243179,0.3125,0.333333333333333,-1.86458888701837,-1.12633721119648,0.363636363636364,0.333333333333333
"136",-2.25898164420275,-3.49128205858865,0.3125,0.333333333333333,-0.665274813459955,-0.987888938390735,0.363636363636364,0.333333333333333
"137",-1.75010816471359,-0.701168482550277,0.307692307692308,0.333333333333333,-1.81641664070172,-0.705780230267657,0.363636363636364,0.333333333333333
"138",-3.22471760103778,-1.35600770060942,0.3,0.333333333333333,-2.26162555643854,-0.502635132204572,0.352941176470588,0.333333333333333
"139",-1.39573097680693,-2.05359349391447,0.3,0.333333333333333,-0.430714256141671,-2.60237279439935,0.352941176470588,0.333333333333333
"140",-2.02176858835595,-0.179935059271333,0.3,0.333333333333333,0.291350689719649,-1.538248948119,0.35,0.333333333333333
"141",-2.72084378169326,-0.121501107869457,0.294117647058824,0.333333333333333,-0.834981275165343,-2.6549805641419,0.333333333333333,0.3125
"142",-1.25895047142323,-4.24403040147915,0.294117647058824,0.3125,-2.17804911405006,-3.09004368893058,0.333333333333333,0.3125
"143",-3.26804214960762,-1.12169479709035,0.294117647058824,0.307692307692308,-1.9251344427701,-1.00012806748336,0.333333333333333,0.3125
"144",0.362944931618472,-0.720956846954597,0.285714285714286,0.307692307692308,-1.33717644658896,-0.506205939702171,0.333333333333333,0.3125
"145",-2.99805546047429,0.103255224299027,0.277777777777778,0.3,-0.457942249658852,-2.42102070181334,0.333333333333333,0.307692307692308
"146",-2.59878623432455,-1.11544054041536,0.277777777777778,0.294117647058824,-1.33528711103181,-1.67746837379418,0.3125,0.307692307692308
"147",-2.5074608327017,-2.54825311468121,0.272727272727273,0.294117647058824,-0.854848951138176,-0.307154041029611,0.307692307692308,0.307692307692308
"148",-1.21814550583881,-2.55463097944538,0.272727272727273,0.294117647058824,-0.16123924144296,-0.719483608433161,0.307692307692308,0.307692307692308
"149",-1.32300071668681,-0.731305390462694,0.266666666666667,0.285714285714286,-1.15285574343543,-2.45863823755321,0.307692307692308,0.307692307692308
"150",0.0150319574158124,-2.06624102104202,0.263157894736842,0.285714285714286,-1.80077843946688,-2.27544316831388,0.285714285714286,0.294117647058824
"151",-1.0304228486083,-3.40088037462601,0.25,0.285714285714286,-0.538509126927351,-1.2866045902976,0.285714285714286,0.285714285714286
"152",-1.78915704318384,-1.18847543333897,0.25,0.285714285714286,-4.14020135076401,-1.75617533073615,0.285714285714286,0.272727272727273
"153",-1.07307480433552,-2.78225546318539,0.25,0.277777777777778,-1.71315477595496,-2.64649611782538,0.285714285714286,0.272727272727273
"154",-4.97698533363096,-1.70330821859414,0.25,0.25,-0.446123393622669,-1.77274372531127,0.266666666666667,0.266666666666667
"155",-2.75224914967226,-1.84746353895425,0.25,0.222222222222222,-0.795226674013833,-4.31260549614291,0.266666666666667,0.25
"156",-4.39238920495866,-1.65137264281914,0.222222222222222,0.222222222222222,-1.22730210085563,-3.42265275508435,0.266666666666667,0.25
"157",-4.2516733258175,-2.96226762728347,0.222222222222222,0.222222222222222,-1.80674178919978,-0.888481913636757,0.25,0.25
"158",-2.15066501999287,-3.36719659977388,0.214285714285714,0.214285714285714,-2.38669958407747,-3.29931903672217,0.25,0.214285714285714
"159",-3.56907035592754,-3.56470876104139,0.2,0.2,-1.89623214727243,-2.97386645818507,0.1875,0.214285714285714
"160",-2.62920026433335,-3.60114474547246,0.2,0.2,-1.10452987244961,-3.38918838919819,0.1875,0.2
"161",-3.8095786544225,-1.94524159007698,0.2,0.2,-3.56323831561912,-1.6679113603532,0.153846153846154,0.2
"162",-4.76845815264831,-4.08131284762953,0.2,0.1875,-5.01575518826796,-4.12281678249656,0.153846153846154,0.1875
"163",-2.29645654775943,-4.00928176030693,0.142857142857143,0.1875,-4.81519251214596,-3.56346262761367,0.157894736842105,0.176470588235294
"164",-5.40640650552256,-1.29758521824329,0.133333333333333,0.166666666666667,-5.11894879379848,-4.41311644354084,0.133333333333333,0.153846153846154
"165",-3.97213101733955,-2.38714759447666,0.125,0.153846153846154,-2.37743129824996,-2.91853989994004,0.117647058823529,0.153846153846154
"166",-3.74686912012199,-4.91773601152226,0.0714285714285714,0.157894736842105,-2.73124670860947,-2.22250078617014,0.0833333333333333,0.142857142857143
"167",-5.3570183468323,-2.69941932587513,0.0714285714285714,0.105263157894737,-3.51304937265753,-2.83084341517463,0.0769230769230769,0.142857142857143
"168",-6.47157037640762,-6.22624895723814,0.0588235294117647,0.0625,-5.02328003231754,-4.33882151555516,0.0714285714285714,0.0833333333333333
