"Judge","Candidate.Chosen","Candidate.Not.Chosen","Time.Taken","Internal","Date.Created"
1018,282,283,123,"true","06/08/2017 15:12"
1018,124,67,261.3,"true","06/08/2017 15:10"
1018,205,264,163.1,"true","05/08/2017 09:51"
1018,176,264,116.7,"true","13/08/2017 09:31"
1018,88,181,84.1,"true","19/08/2017 10:24"
1018,370,238,164.9,"true","13/08/2017 09:25"
1018,47,262,182.7,"true","12/08/2017 10:22"
1018,33,55,127.1,"true","26/08/2017 15:15"
1018,111,366,164.6,"true","13/08/2017 14:39"
1018,182,208,64.4,"true","26/08/2017 15:28"
1018,366,33,155.5,"true","19/08/2017 10:30"
1018,42,214,122.2,"true","19/08/2017 10:22"
1018,223,195,95.2,"true","19/08/2017 10:28"
1018,76,241,420.5,"true","13/08/2017 16:33"
1018,340,305,225.4,"true","13/08/2017 09:22"
1018,74,304,207.7,"true","06/08/2017 14:59"
1018,16,68,93.8,"true","12/08/2017 10:32"
1018,280,278,107.9,"true","13/08/2017 14:41"
1018,280,167,104.3,"true","26/08/2017 15:13"
1018,181,161,191.6,"true","12/08/2017 10:15"
1018,24,177,118,"true","06/08/2017 15:06"
1018,252,162,118.6,"true","13/08/2017 14:33"
1018,111,54,103.4,"true","19/08/2017 09:56"
1018,13,296,187.8,"true","06/08/2017 15:17"
1018,294,78,116.8,"true","26/08/2017 15:11"
1018,67,73,187.5,"true","13/08/2017 09:11"
1018,124,264,212.7,"true","13/08/2017 09:29"
1018,262,343,93.9,"true","26/08/2017 15:02"
1018,199,223,111.7,"true","19/08/2017 10:19"
1018,248,35,191,"true","20/08/2017 09:54"
1018,40,326,60.5,"true","19/08/2017 10:14"
1018,78,177,218.3,"true","05/08/2017 09:46"
1018,25,161,113.1,"true","05/08/2017 09:48"
1018,31,132,195.4,"true","19/08/2017 10:02"
1018,131,326,75.4,"true","13/08/2017 16:40"
1018,369,10,48.8,"true","13/08/2017 14:39"
1018,369,280,92.5,"true","19/08/2017 10:26"
1018,9,210,180.5,"true","19/08/2017 10:13"
1018,42,127,148.4,"true","12/08/2017 10:19"
1018,180,271,109.6,"true","12/08/2017 10:24"
1018,281,23,145.4,"true","19/08/2017 10:06"
1018,282,296,98.3,"true","20/08/2017 09:39"
1018,241,231,107.6,"true","19/08/2017 10:10"
1018,73,132,222.5,"true","13/08/2017 14:23"
1018,150,175,129.4,"true","20/08/2017 09:43"
1018,94,10,75.6,"true","26/08/2017 15:20"
1018,327,7,176.1,"true","26/08/2017 15:01"
1018,252,326,50,"true","26/08/2017 15:26"
1018,13,252,114.1,"true","20/08/2017 09:47"
1018,234,221,127.7,"true","26/08/2017 15:18"
1018,132,54,277.9,"true","12/08/2017 10:06"
1018,366,20,45.1,"true","26/08/2017 15:09"
1018,340,140,56.2,"true","13/08/2017 09:32"
1018,54,7,280.1,"true","13/08/2017 14:28"
1018,1,312,171.5,"true","20/08/2017 09:46"
1018,304,231,59.9,"true","19/08/2017 09:58"
1018,208,201,178.3,"true","13/08/2017 14:31"
1018,125,241,217.8,"true","13/08/2017 16:37"
1018,59,296,204.3,"true","19/08/2017 09:54"
1018,132,76,134.9,"true","26/08/2017 15:25"
1018,177,343,58.1,"true","19/08/2017 10:15"
1018,304,189,98.9,"true","12/08/2017 10:16"
1018,24,1,190.4,"true","12/08/2017 10:29"
1018,150,189,111.2,"true","26/08/2017 15:22"
1018,318,231,107.8,"true","13/08/2017 09:16"
1018,56,205,200.1,"true","13/08/2017 09:14"
1018,17,4,34.5,"true","26/08/2017 15:08"
1018,88,208,115.6,"true","12/08/2017 10:11"
1018,220,4,76.3,"true","19/08/2017 09:57"
1018,369,323,84.3,"true","12/08/2017 10:30"
1018,88,284,108.5,"true","12/08/2017 10:25"
1018,23,4,68.6,"true","13/08/2017 09:34"
1018,29,4,118.5,"true","19/08/2017 10:08"
1018,1,275,260.4,"true","05/08/2017 09:42"
1018,8,360,56.9,"true","26/08/2017 15:26"
1018,136,363,162.6,"true","13/08/2017 16:42"
1018,42,275,211.1,"true","12/08/2017 10:09"
1018,297,140,137.9,"true","20/08/2017 09:35"
1018,68,201,89.1,"true","26/08/2017 15:16"
1018,74,220,174.1,"true","13/08/2017 09:19"
1018,148,151,154.3,"true","12/08/2017 10:34"
1018,319,17,110.1,"true","20/08/2017 09:41"
1018,369,127,172.5,"true","26/08/2017 15:05"
1018,282,54,150.2,"true","26/08/2017 15:08"
1018,210,94,58.7,"true","12/08/2017 10:35"
1018,40,4,66.7,"true","13/08/2017 14:34"
1018,271,177,52.6,"true","26/08/2017 15:22"
1018,213,78,129.3,"true","13/08/2017 14:36"
1018,13,18,301.6,"true","06/08/2017 15:04"
1018,79,25,109.4,"true","13/08/2017 16:38"
1018,294,112,101.1,"true","13/08/2017 09:33"
1018,113,78,173.3,"true","20/08/2017 09:50"
1018,40,275,114.7,"true","19/08/2017 10:04"
1018,112,25,186.1,"true","20/08/2017 09:33"
1018,125,318,172.4,"true","19/08/2017 10:18"
1017,23,55,79.7,"true","20/08/2017 19:59"
1017,74,318,144.7,"true","20/08/2017 20:17"
1017,79,201,877.7,"true","17/08/2017 17:42"
1017,180,205,80.5,"true","20/08/2017 19:52"
1017,17,231,112.4,"true","21/08/2017 14:05"
1017,370,280,2081.3,"true","17/08/2017 18:17"
1017,7,177,160.4,"true","17/08/2017 15:07"
1017,318,278,289.8,"true","21/08/2017 11:01"
1017,287,150,74,"true","02/08/2017 08:26"
1017,74,157,37.7,"true","16/08/2017 16:01"
1017,59,360,31.7,"true","16/08/2017 13:35"
1017,9,73,253.5,"true","17/08/2017 15:24"
1017,54,41,267.8,"true","02/08/2017 08:10"
1017,8,10,162.4,"true","21/08/2017 10:45"
1017,199,241,459.8,"true","16/08/2017 16:09"
1017,201,127,224,"true","20/08/2017 20:12"
1017,205,54,288.7,"true","21/08/2017 10:57"
1017,318,94,146.5,"true","21/08/2017 20:19"
1017,214,210,486.6,"true","17/08/2017 15:03"
1017,29,161,242.4,"true","20/08/2017 20:07"
1017,150,8,4821.1,"true","16/08/2017 15:41"
1017,262,113,289.6,"true","21/08/2017 20:14"
1017,29,238,78.1,"true","20/08/2017 19:48"
1017,189,148,146.7,"true","21/08/2017 20:17"
1017,248,264,278.8,"true","17/08/2017 17:22"
1017,201,262,90.7,"true","17/08/2017 18:20"
1017,79,54,94.7,"true","17/08/2017 15:09"
1017,252,366,71.6,"true","17/08/2017 15:25"
1017,29,13,529.2,"true","21/08/2017 20:40"
1017,329,271,133.4,"true","16/08/2017 14:17"
1017,76,346,27,"true","16/08/2017 16:09"
1017,4,185,413.1,"true","02/08/2017 08:06"
1017,9,280,34.4,"true","16/08/2017 16:01"
1017,294,234,33.3,"true","17/08/2017 18:18"
1017,24,323,138.3,"true","17/08/2017 14:52"
1017,343,205,66.6,"true","21/08/2017 11:06"
1017,287,148,3.5,"true","16/08/2017 15:43"
1017,47,238,6.5,"true","20/08/2017 20:03"
1017,111,214,252,"true","21/08/2017 10:49"
1017,8,40,170.4,"true","21/08/2017 20:31"
1017,157,7,87.2,"true","16/08/2017 15:53"
1017,257,177,31.8,"true","16/08/2017 15:41"
1017,47,103,35.8,"true","20/08/2017 20:08"
1017,248,185,110,"true","20/08/2017 19:56"
1017,297,59,287.1,"true","17/08/2017 15:33"
1017,113,63,106.5,"true","16/08/2017 14:19"
1017,29,18,2522.1,"true","02/08/2017 09:08"
1017,150,42,563.4,"true","21/08/2017 20:28"
1017,319,363,273.3,"true","17/08/2017 17:27"
1017,262,68,88.2,"true","16/08/2017 14:20"
1017,248,343,114.6,"true","02/08/2017 08:17"
1017,199,232,288.9,"true","02/08/2017 08:15"
1017,161,180,2140.5,"true","16/08/2017 14:15"
1017,111,13,111.7,"true","16/08/2017 13:35"
1017,238,88,306.3,"true","02/08/2017 08:22"
1017,213,280,276.8,"true","16/08/2017 13:30"
1017,124,7,18.5,"true","20/08/2017 20:08"
1017,340,213,85.1,"true","17/08/2017 18:21"
1017,42,343,21.8,"true","16/08/2017 15:46"
1017,223,151,98.8,"true","20/08/2017 19:54"
1017,94,124,151.2,"true","16/08/2017 13:33"
1017,24,33,249.9,"true","16/08/2017 15:57"
1017,24,131,100.3,"true","21/08/2017 11:03"
1017,40,238,7096.3,"true","16/08/2017 18:08"
1017,281,40,65.1,"true","17/08/2017 17:18"
1017,79,220,170.7,"true","21/08/2017 11:09"
1017,223,205,28.3,"true","17/08/2017 17:27"
1017,1,17,769.2,"true","02/08/2017 09:21"
1017,125,323,635.6,"true","17/08/2017 15:19"
1017,241,271,124.2,"true","20/08/2017 19:50"
1017,33,271,108.3,"true","17/08/2017 14:55"
1017,257,210,73.4,"true","17/08/2017 15:28"
1017,148,162,69.6,"true","20/08/2017 19:51"
1017,112,157,60.4,"true","17/08/2017 14:53"
1017,221,271,149.2,"true","21/08/2017 10:52"
1017,55,94,120.6,"true","20/08/2017 20:01"
1017,318,136,40.8,"true","02/08/2017 08:25"
1017,363,20,82.9,"true","17/08/2017 15:04"
1017,140,7,89,"true","20/08/2017 20:03"
1017,189,175,164.6,"true","20/08/2017 20:15"
1017,241,18,744.9,"true","17/08/2017 15:45"
1017,329,305,132.9,"true","17/08/2017 15:27"
1017,346,283,10.7,"true","16/08/2017 15:52"
1017,185,208,243.8,"true","16/08/2017 13:39"
1017,366,214,160.4,"true","16/08/2017 15:49"
1017,162,202,176.6,"true","16/08/2017 15:46"
1017,366,353,53,"true","17/08/2017 18:19"
1017,63,68,117.4,"true","20/08/2017 19:58"
1017,94,280,172.6,"true","16/08/2017 16:00"
1017,278,113,72.8,"true","16/08/2017 15:42"
1017,329,342,70.8,"true","21/08/2017 14:06"
1017,182,248,169.5,"true","16/08/2017 15:51"
1017,282,76,30.5,"true","17/08/2017 17:28"
1017,278,10,110.2,"true","20/08/2017 19:46"
1017,252,124,69.3,"true","02/08/2017 09:22"
1017,161,1,5466.4,"true","17/08/2017 17:16"
1017,312,157,78.1,"true","21/08/2017 14:07"
1017,125,19,130,"true","02/08/2017 08:24"
1017,181,284,33.4,"true","20/08/2017 20:07"
1016,287,318,302.8,"true","21/07/2017 21:54"
1016,140,185,66.3,"true","21/07/2017 22:10"
1016,195,67,144.7,"true","21/07/2017 21:36"
1016,47,127,246.3,"true","21/07/2017 21:40"
1016,125,68,58.3,"true","21/07/2017 21:33"
1016,275,7,77.8,"true","21/07/2017 22:08"
1016,278,234,143.7,"true","21/07/2017 21:32"
1016,175,162,290.5,"true","21/07/2017 22:05"
1016,20,304,88,"true","21/07/2017 21:46"
1016,55,4,103.2,"true","21/07/2017 21:41"
1016,88,177,47.7,"true","21/07/2017 22:06"
1016,79,346,158.2,"true","21/07/2017 21:49"
1016,25,131,141.5,"true","21/07/2017 22:00"
1016,312,305,259.5,"true","21/07/2017 21:58"
1016,275,4,194.4,"true","21/07/2017 21:45"
1016,56,59,54.1,"true","21/07/2017 22:07"
1014,74,24,57.9,"true","31/07/2017 09:39"
1014,257,20,20.5,"true","31/07/2017 09:51"
1014,88,199,37.4,"true","31/07/2017 09:42"
1014,210,131,17.4,"true","31/07/2017 09:53"
1014,340,248,19.7,"true","31/07/2017 09:51"
1014,9,88,5.2,"true","31/07/2017 09:43"
1014,111,353,5.5,"true","31/07/2017 09:58"
1014,1,23,7.4,"true","31/07/2017 09:54"
1014,294,231,23.8,"true","31/07/2017 09:40"
1014,287,282,7.1,"true","31/07/2017 09:52"
1014,29,40,5.7,"true","31/07/2017 09:59"
1014,260,323,13.4,"true","31/07/2017 10:00"
1014,287,213,13.9,"true","31/07/2017 09:36"
1014,329,181,5.1,"true","31/07/2017 10:01"
1014,29,24,13.6,"true","31/07/2017 09:59"
1014,214,297,105.9,"true","31/07/2017 09:38"
1014,162,260,7.4,"true","31/07/2017 09:41"
1014,31,23,8.7,"true","31/07/2017 09:51"
1014,271,53,15.3,"true","31/07/2017 09:54"
1014,189,346,8.2,"true","31/07/2017 09:55"
1014,221,340,7.2,"true","31/07/2017 09:59"
1014,340,67,5.2,"true","31/07/2017 09:58"
1014,323,353,16.7,"true","31/07/2017 09:52"
1014,151,20,31.6,"true","31/07/2017 09:56"
1014,78,318,9,"true","31/07/2017 09:43"
1014,280,281,14.6,"true","31/07/2017 09:59"
1014,29,103,25,"true","31/07/2017 09:43"
1014,189,157,13.1,"true","31/07/2017 09:53"
1014,370,232,20.5,"true","31/07/2017 10:01"
1014,327,326,81.2,"true","31/07/2017 09:32"
1014,296,318,15,"true","31/07/2017 09:58"
1014,79,319,12.7,"true","31/07/2017 09:47"
1014,151,262,4.4,"true","31/07/2017 09:59"
1014,19,10,5.8,"true","31/07/2017 09:41"
1014,329,231,4.2,"true","31/07/2017 09:41"
1014,201,220,5.4,"true","31/07/2017 09:57"
1014,78,281,8.3,"true","31/07/2017 09:38"
1014,148,241,12.6,"true","31/07/2017 09:55"
1014,220,282,9.2,"true","31/07/2017 10:01"
1014,132,23,38.2,"true","31/07/2017 09:46"
1014,103,202,4.9,"true","31/07/2017 09:52"
1014,29,176,4.8,"true","31/07/2017 09:52"
1014,241,363,11.4,"true","31/07/2017 09:50"
1014,13,264,9.6,"true","31/07/2017 09:54"
1014,42,55,5,"true","31/07/2017 09:54"
1014,78,54,8.7,"true","31/07/2017 09:58"
1014,41,336,6,"true","31/07/2017 10:00"
1014,17,284,3.6,"true","31/07/2017 09:54"
1014,74,53,4.5,"true","31/07/2017 09:41"
1014,329,25,13.5,"true","31/07/2017 10:00"
1014,74,181,5.3,"true","31/07/2017 09:43"
1014,205,177,5.7,"true","31/07/2017 09:59"
1014,54,343,7.1,"true","31/07/2017 09:38"
1014,370,360,7.8,"true","31/07/2017 09:55"
1014,223,283,18.2,"true","31/07/2017 09:40"
1014,161,343,5.4,"true","31/07/2017 10:00"
1014,9,252,11.7,"true","31/07/2017 09:57"
1014,369,283,6.9,"true","31/07/2017 09:43"
1014,33,304,14.4,"true","31/07/2017 09:40"
1014,9,360,9.4,"true","31/07/2017 09:55"
1014,214,305,8.4,"true","31/07/2017 09:58"
1014,8,76,138.8,"true","31/07/2017 09:46"
1014,56,161,6.2,"true","31/07/2017 09:54"
