judge,candidate_chosen,candidate_not_chosen
52,DiGiorno,Tombstone
53,Freschetta,Kroger
53,Red Barron,Freschetta
53,Kroger,Tombstone
53,DiGiorno,Tombstone
54,Red Barron,Freschetta
54,Kroger,Tombstone
54,DiGiorno,Kroger
54,DiGiorno,Tombstone
55,DiGiorno,Kroger
55,Tombstone,Freschetta
55,Tombstone,DiGiorno
55,DiGiorno,Red Barron
56,Red Barron,Freschetta
56,Freschetta,Kroger
56,Red Barron,Tombstone
56,Freschetta,DiGiorno
57,Freschetta,Kroger
57,DiGiorno,Freschetta
57,Red Barron,Tombstone
57,Red Barron,Kroger
58,Red Barron,DiGiorno
58,Red Barron,Kroger
58,Freschetta,Tombstone
58,Red Barron,Tombstone
59,Tombstone,Freschetta
59,Red Barron,Kroger
59,DiGiorno,Red Barron
59,DiGiorno,Kroger
60,Red Barron,Kroger
60,Red Barron,Tombstone
60,Freschetta,DiGiorno
60,DiGiorno,Red Barron
61,Freschetta,Kroger
61,Red Barron,Kroger
61,DiGiorno,Tombstone
61,Freschetta,DiGiorno
62,Red Barron,Freschetta
62,DiGiorno,Red Barron
62,Kroger,Red Barron
62,DiGiorno,Tombstone
63,Kroger,Freschetta
63,Tombstone,Freschetta
63,DiGiorno,Freschetta
63,DiGiorno,Kroger
64,Red Barron,Freschetta
64,Red Barron,DiGiorno
64,Kroger,Red Barron
64,Tombstone,Kroger
65,Kroger,Red Barron
65,Kroger,Freschetta
65,DiGiorno,Tombstone
65,DiGiorno,Red Barron
66,Freschetta,DiGiorno
66,Tombstone,Red Barron
66,Kroger,DiGiorno
66,Freschetta,Tombstone
67,Red Barron,Freschetta
67,Tombstone,Freschetta
67,Tombstone,Kroger
67,Red Barron,Tombstone
68,Tombstone,Red Barron
68,DiGiorno,Kroger
68,Tombstone,Freschetta
68,Tombstone,Kroger
69,DiGiorno,Freschetta
69,Kroger,Freschetta
69,DiGiorno,Kroger
69,DiGiorno,Tombstone
70,Red Barron,Freschetta
70,Red Barron,Tombstone
70,Kroger,Tombstone
70,DiGiorno,Red Barron
71,Red Barron,Freschetta
71,DiGiorno,Freschetta
71,Tombstone,Kroger
71,DiGiorno,Kroger
72,Red Barron,Freschetta
72,Freschetta,DiGiorno
72,Red Barron,Tombstone
72,DiGiorno,Red Barron
73,Tombstone,Freschetta
73,Kroger,Red Barron
73,DiGiorno,Red Barron
73,Tombstone,Red Barron
74,Kroger,Freschetta
74,Red Barron,Kroger
74,Tombstone,Kroger
74,Tombstone,DiGiorno
75,Red Barron,Freschetta
75,Red Barron,DiGiorno
75,Kroger,DiGiorno
75,DiGiorno,Freschetta
76,Freschetta,Tombstone
76,Red Barron,Tombstone
76,Red Barron,Kroger
76,Tombstone,DiGiorno
77,Kroger,Freschetta
77,Kroger,Tombstone
77,DiGiorno,Tombstone
77,Kroger,DiGiorno
78,Freschetta,Red Barron
78,Kroger,Freschetta
78,Kroger,Tombstone
78,Kroger,DiGiorno
79,Freschetta,Kroger
79,Red Barron,Kroger
79,Freschetta,Tombstone
79,DiGiorno,Tombstone
80,DiGiorno,Freschetta
80,Red Barron,Tombstone
80,Tombstone,Freschetta
80,Red Barron,DiGiorno
81,Tombstone,Freschetta
81,Freschetta,Red Barron
81,Tombstone,Red Barron
81,Kroger,Tombstone
82,Freschetta,Kroger
82,Red Barron,Kroger
82,DiGiorno,Tombstone
82,Kroger,DiGiorno
83,Freschetta,Red Barron
83,Kroger,Tombstone
83,DiGiorno,Kroger
83,Freschetta,Tombstone
84,Red Barron,Kroger
84,DiGiorno,Red Barron
84,Tombstone,DiGiorno
84,Freschetta,DiGiorno
85,Freschetta,Tombstone
85,Freschetta,Kroger
85,Kroger,Red Barron
85,DiGiorno,Kroger
86,Freschetta,Kroger
86,Kroger,Red Barron
86,DiGiorno,Red Barron
86,DiGiorno,Tombstone
87,Red Barron,Freschetta
87,Red Barron,Tombstone
87,DiGiorno,Freschetta
87,Red Barron,DiGiorno
88,Freschetta,Kroger
88,Tombstone,Kroger
88,DiGiorno,Kroger
88,Freschetta,Tombstone
89,DiGiorno,Freschetta
89,Red Barron,Tombstone
89,DiGiorno,Red Barron
89,DiGiorno,Tombstone
90,Freschetta,DiGiorno
90,Freschetta,Red Barron
90,Red Barron,Tombstone
90,Tombstone,Kroger
91,DiGiorno,Freschetta
91,Kroger,DiGiorno
91,Tombstone,Kroger
91,DiGiorno,Tombstone
92,Freschetta,Tombstone
92,DiGiorno,Kroger
92,Kroger,Tombstone
92,Tombstone,DiGiorno
93,Kroger,Red Barron
93,Kroger,Tombstone
93,Freschetta,DiGiorno
93,Kroger,DiGiorno
94,Freschetta,Red Barron
94,Red Barron,Tombstone
94,Freschetta,Kroger
94,Red Barron,DiGiorno
95,Freschetta,Kroger
95,Kroger,Tombstone
95,Tombstone,Freschetta
95,DiGiorno,Tombstone
