seed_image,judge,type,candidate_chosen,candidate_not_chosen
1,9,Mountain,Mountain2.5,Mountain2
1,9,Mountain,Mountain1.75,Mountain1.25
1,9,Mountain,Mountain2.25,Mountain1.25
1,9,Mountain,Mountain1.5,Mountain1.25
1,9,Mountain,Mountain2.5,Mountain1.25
1,9,Mountain,Mountain1.25,Mountain1
1,9,Mountain,Mountain1.25,Mountain0.5
1,9,Mountain,Mountain1.25,Mountain0.75
1,9,Mountain,Mountain2,Mountain1.25
1,9,Mountain,Mountain2.5,Mountain0.75
1,9,Mountain,Mountain2.5,Mountain0.5
1,9,Mountain,Mountain2,Mountain2.5
1,9,Mountain,Mountain2.25,Mountain2.5
1,9,Mountain,Mountain2.5,Mountain1.25
1,9,Mountain,Mountain2.5,Mountain1.75
1,9,Mountain,Mountain2.5,Mountain1
1,9,Mountain,Mountain2.5,Mountain1.5
1,14,Mountain,Mountain1,Mountain1.25
1,14,Mountain,Mountain1.25,Mountain2.25
1,14,Mountain,Mountain1.25,Mountain0.75
1,14,Mountain,Mountain1.25,Mountain1.75
1,14,Mountain,Mountain1.25,Mountain2
1,14,Mountain,Mountain1.5,Mountain1.25
1,14,Mountain,Mountain1.25,Mountain2.5
1,14,Mountain,Mountain1.25,Mountain0.5
1,14,Mountain,Mountain2,Mountain1.75
1,14,Mountain,Mountain1,Mountain2
1,14,Mountain,Mountain2,Mountain1.5
1,14,Mountain,Mountain2,Mountain0.5
1,14,Mountain,Mountain2,Mountain0.75
1,14,Mountain,Mountain2,Mountain2.5
1,14,Mountain,Mountain2,Mountain1.25
1,14,Mountain,Mountain2,Mountain2.25
1,14,Mountain,Mountain1.5,Mountain1
1,14,Mountain,Mountain0.75,Mountain0.5
1,14,Mountain,Mountain0.5,Mountain2
1,14,Mountain,Mountain1.25,Mountain0.5
1,14,Mountain,Mountain1,Mountain1.75
1,14,Mountain,Mountain0.75,Mountain1
1,14,Mountain,Mountain2.5,Mountain0.5
1,14,Mountain,Mountain1,Mountain2.25
1,14,Mountain,Mountain0.5,Mountain1.75
1,14,Mountain,Mountain0.5,Mountain2.25
1,14,Mountain,Mountain1.5,Mountain0.5
1,14,Mountain,Mountain1.25,Mountain1
1,14,Mountain,Mountain1,Mountain2
1,14,Mountain,Mountain1,Mountain0.5
1,14,Mountain,Mountain1,Mountain2.5
1,14,Mountain,Mountain0.5,Mountain1
1,14,Mountain,Mountain1.5,Mountain2
1,14,Mountain,Mountain1.5,Mountain0.75
1,14,Mountain,Mountain1.25,Mountain1.5
1,14,Mountain,Mountain1,Mountain1.5
1,14,Mountain,Mountain0.5,Mountain1.5
1,14,Mountain,Mountain1.5,Mountain1.75
1,14,Mountain,Mountain1.5,Mountain2.25
1,14,Mountain,Mountain1.5,Mountain2.5
1,14,Mountain,Mountain1.75,Mountain2
1,14,Mountain,Mountain1.75,Mountain2.25
1,14,Mountain,Mountain1.75,Mountain0.75
1,14,Mountain,Mountain1.75,Mountain2.5
1,14,Mountain,Mountain1.75,Mountain0.5
1,14,Mountain,Mountain1.25,Mountain1.75
1,14,Mountain,Mountain1.5,Mountain1.75
1,14,Mountain,Mountain1,Mountain1.75
1,14,Mountain,Mountain0.5,Mountain2.5
1,14,Mountain,Mountain1.75,Mountain2.5
1,14,Mountain,Mountain1.5,Mountain2.5
1,14,Mountain,Mountain2.25,Mountain2.5
1,14,Mountain,Mountain0.75,Mountain2.5
1,14,Mountain,Mountain1,Mountain2.5
1,14,Mountain,Mountain1.25,Mountain2.5
1,14,Mountain,Mountain2,Mountain2.5
1,14,Mountain,Mountain1.25,Mountain2.25
1,14,Mountain,Mountain0.75,Mountain2.25
1,14,Mountain,Mountain2,Mountain2.25
1,14,Mountain,Mountain1.5,Mountain2.25
1,14,Mountain,Mountain1.75,Mountain2.25
1,14,Mountain,Mountain0.5,Mountain2.25
1,14,Mountain,Mountain2.25,Mountain2.5
1,14,Mountain,Mountain1,Mountain2.25
1,14,Mountain,Mountain1,Mountain0.75
1,14,Mountain,Mountain0.75,Mountain0.5
1,14,Mountain,Mountain1.25,Mountain0.75
1,14,Mountain,Mountain0.75,Mountain2.5
1,14,Mountain,Mountain0.75,Mountain2.25
1,14,Mountain,Mountain0.75,Mountain1.75
1,14,Mountain,Mountain0.75,Mountain1.5
1,14,Mountain,Mountain0.75,Mountain2
1,21,Mountain,Mountain1.75,Mountain2.25
1,21,Mountain,Mountain1.75,Mountain2.5
1,21,Mountain,Mountain1.75,Mountain0.75
1,21,Mountain,Mountain1.75,Mountain2
1,21,Mountain,Mountain1.75,Mountain0.5
1,21,Mountain,Mountain1.75,Mountain1.25
1,21,Mountain,Mountain1.75,Mountain1.5
1,21,Mountain,Mountain1.75,Mountain1
1,21,Mountain,Mountain2,Mountain1.5
1,21,Mountain,Mountain2,Mountain1.25
1,21,Mountain,Mountain2,Mountain0.75
1,21,Mountain,Mountain2,Mountain1
1,21,Mountain,Mountain2,Mountain1.75
1,21,Mountain,Mountain2,Mountain2.25
1,21,Mountain,Mountain2.5,Mountain2
1,21,Mountain,Mountain2,Mountain0.5
1,21,Mountain,Mountain2.25,Mountain2.5
1,21,Mountain,Mountain2.25,Mountain1
1,21,Mountain,Mountain2.25,Mountain1.25
1,21,Mountain,Mountain2.25,Mountain2
1,21,Mountain,Mountain2.25,Mountain0.5
1,21,Mountain,Mountain2.25,Mountain1.5
1,21,Mountain,Mountain2.25,Mountain1.75
1,21,Mountain,Mountain2.25,Mountain0.75
1,21,Mountain,Mountain1.5,Mountain0.75
1,21,Mountain,Mountain1.5,Mountain0.5
1,21,Mountain,Mountain2.25,Mountain1.5
1,21,Mountain,Mountain1.5,Mountain1.25
1,21,Mountain,Mountain2,Mountain1.5
1,21,Mountain,Mountain1.75,Mountain1.5
1,21,Mountain,Mountain2.5,Mountain1.5
1,21,Mountain,Mountain1.5,Mountain1
1,21,Mountain,Mountain0.5,Mountain1
1,21,Mountain,Mountain1,Mountain1.25
1,21,Mountain,Mountain2,Mountain0.5
1,21,Mountain,Mountain2.25,Mountain0.5
1,21,Mountain,Mountain0.5,Mountain0.75
1,21,Mountain,Mountain2,Mountain1
1,21,Mountain,Mountain1.25,Mountain0.5
1,21,Mountain,Mountain2.5,Mountain1
1,21,Mountain,Mountain1,Mountain0.5
1,21,Mountain,Mountain1.5,Mountain1
1,21,Mountain,Mountain1.75,Mountain0.5
1,21,Mountain,Mountain1,Mountain0.75
1,21,Mountain,Mountain1.5,Mountain0.5
1,21,Mountain,Mountain2.25,Mountain1
1,21,Mountain,Mountain2.5,Mountain0.5
1,21,Mountain,Mountain1.75,Mountain1
1,21,Mountain,Mountain2.25,Mountain0.75
1,21,Mountain,Mountain1.5,Mountain0.75
1,21,Mountain,Mountain1.75,Mountain0.75
1,21,Mountain,Mountain0.75,Mountain0.5
1,21,Mountain,Mountain2,Mountain0.75
1,21,Mountain,Mountain0.75,Mountain1
1,21,Mountain,Mountain2.5,Mountain0.75
1,21,Mountain,Mountain1.25,Mountain0.75
1,21,Mountain,Mountain1.25,Mountain1
1,21,Mountain,Mountain2,Mountain1.25
1,21,Mountain,Mountain2.25,Mountain1.25
1,21,Mountain,Mountain2.5,Mountain1.25
1,21,Mountain,Mountain1.5,Mountain1.25
1,21,Mountain,Mountain1.75,Mountain1.25
1,21,Mountain,Mountain1.25,Mountain0.5
1,21,Mountain,Mountain1.25,Mountain0.75
1,21,Mountain,Mountain2.5,Mountain1.75
1,21,Mountain,Mountain2.5,Mountain2.25
1,21,Mountain,Mountain2.5,Mountain1.5
1,21,Mountain,Mountain2.5,Mountain2
1,21,Mountain,Mountain2.5,Mountain1.25
1,21,Mountain,Mountain2.5,Mountain0.75
1,21,Mountain,Mountain2.5,Mountain0.5
1,21,Mountain,Mountain2.5,Mountain1
1,22,Mountain,Mountain2.25,Mountain1.5
1,22,Mountain,Mountain2.25,Mountain0.75
1,22,Mountain,Mountain2.25,Mountain1.75
1,22,Mountain,Mountain2.25,Mountain2.5
1,22,Mountain,Mountain2.25,Mountain2
1,22,Mountain,Mountain2.25,Mountain0.5
1,22,Mountain,Mountain2.25,Mountain1
1,22,Mountain,Mountain2.25,Mountain1.25
1,22,Mountain,Mountain2.25,Mountain1.5
1,22,Mountain,Mountain1.5,Mountain0.75
1,22,Mountain,Mountain2,Mountain1.5
1,22,Mountain,Mountain1.5,Mountain0.5
1,22,Mountain,Mountain1.5,Mountain1.25
1,22,Mountain,Mountain1.5,Mountain1
1,22,Mountain,Mountain1.75,Mountain1.5
1,22,Mountain,Mountain2.5,Mountain1.5
1,22,Mountain,Mountain1.75,Mountain0.75
1,22,Mountain,Mountain1.75,Mountain0.5
1,22,Mountain,Mountain1.75,Mountain2.5
1,22,Mountain,Mountain1.75,Mountain1.25
1,22,Mountain,Mountain1.75,Mountain2.25
1,22,Mountain,Mountain1.75,Mountain1
1,22,Mountain,Mountain2,Mountain1.75
1,22,Mountain,Mountain1.75,Mountain1.5
1,22,Mountain,Mountain2.25,Mountain0.75
1,22,Mountain,Mountain1,Mountain0.75
1,22,Mountain,Mountain0.75,Mountain0.5
1,22,Mountain,Mountain1.25,Mountain0.75
1,22,Mountain,Mountain2.5,Mountain0.75
1,22,Mountain,Mountain1.75,Mountain0.75
1,22,Mountain,Mountain2,Mountain0.75
1,22,Mountain,Mountain1.5,Mountain0.75
1,22,Mountain,Mountain2.25,Mountain1.25
1,22,Mountain,Mountain1.5,Mountain1.25
1,22,Mountain,Mountain2.5,Mountain1.25
1,22,Mountain,Mountain1.25,Mountain1
1,22,Mountain,Mountain2,Mountain1.25
1,22,Mountain,Mountain1.75,Mountain1.25
1,22,Mountain,Mountain1.25,Mountain0.5
1,22,Mountain,Mountain1.25,Mountain0.75
1,22,Mountain,Mountain2,Mountain2.5
1,22,Mountain,Mountain2,Mountain1
1,22,Mountain,Mountain2,Mountain0.5
1,22,Mountain,Mountain2,Mountain1.5
1,22,Mountain,Mountain2,Mountain1.75
1,22,Mountain,Mountain2,Mountain1.25
1,22,Mountain,Mountain2,Mountain0.75
1,22,Mountain,Mountain2,Mountain2.25
1,22,Mountain,Mountain1.75,Mountain1
1,22,Mountain,Mountain1.25,Mountain1
1,22,Mountain,Mountain2.25,Mountain0.5
1,22,Mountain,Mountain2.5,Mountain0.5
1,22,Mountain,Mountain2,Mountain0.5
1,22,Mountain,Mountain0.5,Mountain0.75
1,22,Mountain,Mountain1.5,Mountain1
1,22,Mountain,Mountain2.25,Mountain1
1,22,Mountain,Mountain1.75,Mountain0.5
1,22,Mountain,Mountain1,Mountain0.75
1,22,Mountain,Mountain1.25,Mountain0.5
1,22,Mountain,Mountain2,Mountain1
1,22,Mountain,Mountain1,Mountain0.5
1,22,Mountain,Mountain2.5,Mountain1
1,22,Mountain,Mountain1.5,Mountain0.5
1,22,Mountain,Mountain1,Mountain0.5
1,22,Mountain,Mountain2.5,Mountain1.25
1,22,Mountain,Mountain2.5,Mountain0.75
1,22,Mountain,Mountain2.25,Mountain2.5
1,22,Mountain,Mountain2,Mountain2.5
1,22,Mountain,Mountain1.75,Mountain2.5
1,22,Mountain,Mountain2.5,Mountain1
1,22,Mountain,Mountain2.5,Mountain0.5
1,22,Mountain,Mountain2.5,Mountain1.5
1,34,Mountain,Mountain0.75,Mountain2.25
1,34,Mountain,Mountain1,Mountain2.25
1,34,Mountain,Mountain1.5,Mountain2.25
1,34,Mountain,Mountain1.25,Mountain2.25
1,34,Mountain,Mountain0.5,Mountain2.25
1,34,Mountain,Mountain2,Mountain2.25
1,34,Mountain,Mountain1.75,Mountain2.25
1,34,Mountain,Mountain2.25,Mountain2.5
1,34,Mountain,Mountain2,Mountain2.5
1,34,Mountain,Mountain1.5,Mountain2.5
1,34,Mountain,Mountain0.75,Mountain2.5
1,34,Mountain,Mountain1.75,Mountain2.5
1,34,Mountain,Mountain0.5,Mountain2.5
1,34,Mountain,Mountain1.25,Mountain2.5
1,34,Mountain,Mountain1,Mountain2.5
1,34,Mountain,Mountain2.25,Mountain2.5
1,34,Mountain,Mountain1.25,Mountain2
1,34,Mountain,Mountain1.25,Mountain1.75
1,34,Mountain,Mountain1.25,Mountain2.25
1,34,Mountain,Mountain0.5,Mountain1.25
1,34,Mountain,Mountain1.25,Mountain2.5
1,34,Mountain,Mountain1.25,Mountain1.5
1,34,Mountain,Mountain1.25,Mountain1
1,34,Mountain,Mountain1.25,Mountain0.75
1,34,Mountain,Mountain2,Mountain0.5
1,34,Mountain,Mountain2,Mountain0.75
1,34,Mountain,Mountain1.5,Mountain2
1,34,Mountain,Mountain2,Mountain2.5
1,34,Mountain,Mountain1.75,Mountain2
1,34,Mountain,Mountain2,Mountain2.25
1,34,Mountain,Mountain2,Mountain1.25
1,34,Mountain,Mountain2,Mountain1
1,34,Mountain,Mountain1.75,Mountain1.5
1,34,Mountain,Mountain1.75,Mountain1.25
1,34,Mountain,Mountain1.75,Mountain2.5
1,34,Mountain,Mountain1.75,Mountain0.75
1,34,Mountain,Mountain1.75,Mountain0.5
1,34,Mountain,Mountain1.75,Mountain2
1,34,Mountain,Mountain1.75,Mountain2.25
1,34,Mountain,Mountain1.75,Mountain1
1,34,Mountain,Mountain0.75,Mountain0.5
1,34,Mountain,Mountain0.75,Mountain1.25
1,34,Mountain,Mountain0.75,Mountain1.5
1,34,Mountain,Mountain0.75,Mountain2.25
1,34,Mountain,Mountain1,Mountain0.75
1,34,Mountain,Mountain0.75,Mountain2.5
1,34,Mountain,Mountain0.75,Mountain2
1,34,Mountain,Mountain0.75,Mountain1.75
1,34,Mountain,Mountain0.5,Mountain1
1,34,Mountain,Mountain1,Mountain0.5
1,34,Mountain,Mountain0.5,Mountain1.5
1,34,Mountain,Mountain1,Mountain1.5
1,34,Mountain,Mountain1,Mountain2.5
1,34,Mountain,Mountain0.5,Mountain2
1,34,Mountain,Mountain0.5,Mountain1.75
1,34,Mountain,Mountain1,Mountain0.75
1,34,Mountain,Mountain0.5,Mountain2.25
1,34,Mountain,Mountain1,Mountain2.25
1,34,Mountain,Mountain1,Mountain1.75
1,34,Mountain,Mountain1,Mountain1.25
1,34,Mountain,Mountain0.5,Mountain2.5
1,34,Mountain,Mountain1,Mountain2
1,34,Mountain,Mountain0.5,Mountain0.75
1,34,Mountain,Mountain0.5,Mountain1.25
1,34,Mountain,Mountain1,Mountain1.5
1,34,Mountain,Mountain1.25,Mountain1.5
1,34,Mountain,Mountain1.5,Mountain2.5
1,34,Mountain,Mountain1.5,Mountain1.75
1,34,Mountain,Mountain1.5,Mountain2
1,34,Mountain,Mountain1.5,Mountain0.75
1,34,Mountain,Mountain1.5,Mountain0.5
1,34,Mountain,Mountain1.5,Mountain2.25
1,39,Mountain,Mountain1.75,Mountain1
1,39,Mountain,Mountain1,Mountain2.25
1,39,Mountain,Mountain0.75,Mountain0.5
1,39,Mountain,Mountain0.5,Mountain1.75
1,39,Mountain,Mountain0.5,Mountain1.25
1,39,Mountain,Mountain0.5,Mountain2.25
1,39,Mountain,Mountain1,Mountain0.75
1,39,Mountain,Mountain0.5,Mountain1.5
1,39,Mountain,Mountain2,Mountain0.5
1,39,Mountain,Mountain0.5,Mountain2.5
1,39,Mountain,Mountain2,Mountain1
1,39,Mountain,Mountain1.5,Mountain1
1,39,Mountain,Mountain2.5,Mountain1
1,39,Mountain,Mountain1,Mountain0.5
1,39,Mountain,Mountain1,Mountain0.5
1,39,Mountain,Mountain1.25,Mountain1
1,39,Mountain,Mountain2,Mountain2.5
1,39,Mountain,Mountain2.5,Mountain1.75
1,39,Mountain,Mountain2.5,Mountain0.5
1,39,Mountain,Mountain2.5,Mountain1.25
1,39,Mountain,Mountain2.5,Mountain1
1,39,Mountain,Mountain2.25,Mountain2.5
1,39,Mountain,Mountain2.5,Mountain0.75
1,39,Mountain,Mountain2.5,Mountain1.5
1,39,Mountain,Mountain1.75,Mountain0.5
1,39,Mountain,Mountain1.75,Mountain1
1,39,Mountain,Mountain2,Mountain1.75
1,39,Mountain,Mountain1.75,Mountain1.25
1,39,Mountain,Mountain1.75,Mountain0.75
1,39,Mountain,Mountain1.75,Mountain2.5
1,39,Mountain,Mountain1.75,Mountain1.5
1,39,Mountain,Mountain2.25,Mountain1.75
1,39,Mountain,Mountain2,Mountain0.75
1,39,Mountain,Mountain1.75,Mountain0.75
1,39,Mountain,Mountain0.5,Mountain0.75
1,39,Mountain,Mountain2.25,Mountain0.75
1,39,Mountain,Mountain1.25,Mountain0.75
1,39,Mountain,Mountain2.5,Mountain0.75
1,39,Mountain,Mountain1,Mountain0.75
1,39,Mountain,Mountain1.5,Mountain0.75
1,39,Mountain,Mountain2.25,Mountain2
1,39,Mountain,Mountain2.25,Mountain0.75
1,39,Mountain,Mountain2.25,Mountain0.5
1,39,Mountain,Mountain2.25,Mountain1
1,39,Mountain,Mountain2.25,Mountain1.75
1,39,Mountain,Mountain2.5,Mountain2.25
1,39,Mountain,Mountain2.25,Mountain1.25
1,39,Mountain,Mountain2.25,Mountain1.5
1,39,Mountain,Mountain1.5,Mountain0.5
1,39,Mountain,Mountain1,Mountain1.5
1,39,Mountain,Mountain2.25,Mountain1.5
1,39,Mountain,Mountain1.5,Mountain1.25
1,39,Mountain,Mountain2,Mountain1.5
1,39,Mountain,Mountain1.75,Mountain1.5
1,39,Mountain,Mountain1.5,Mountain0.75
1,39,Mountain,Mountain1.5,Mountain2.5
1,39,Mountain,Mountain2.5,Mountain1.25
1,39,Mountain,Mountain2,Mountain1.25
1,39,Mountain,Mountain1.25,Mountain0.5
1,39,Mountain,Mountain1.75,Mountain1.25
1,39,Mountain,Mountain1.25,Mountain1
1,39,Mountain,Mountain1.5,Mountain1.25
1,39,Mountain,Mountain1.25,Mountain0.75
1,39,Mountain,Mountain2.25,Mountain1.25
1,39,Mountain,Mountain1,Mountain2
1,39,Mountain,Mountain2,Mountain1.75
1,39,Mountain,Mountain2,Mountain1.25
1,39,Mountain,Mountain2,Mountain1.5
1,39,Mountain,Mountain2,Mountain2.25
1,39,Mountain,Mountain2,Mountain2.5
1,39,Mountain,Mountain2,Mountain0.75
1,39,Mountain,Mountain2,Mountain0.5
1,40,Mountain,Mountain1.75,Mountain0.5
1,40,Mountain,Mountain2,Mountain1.75
1,40,Mountain,Mountain1.75,Mountain1.25
1,40,Mountain,Mountain1.75,Mountain1.5
1,40,Mountain,Mountain2.5,Mountain1.75
1,40,Mountain,Mountain2.25,Mountain1.75
1,40,Mountain,Mountain1.75,Mountain0.75
1,40,Mountain,Mountain1.75,Mountain1
1,40,Mountain,Mountain2.5,Mountain1.5
1,40,Mountain,Mountain2.25,Mountain2.5
1,40,Mountain,Mountain2,Mountain2.5
1,40,Mountain,Mountain2.5,Mountain1.25
1,40,Mountain,Mountain1.75,Mountain2.5
1,40,Mountain,Mountain2.5,Mountain1
1,40,Mountain,Mountain2.5,Mountain0.5
1,40,Mountain,Mountain2.5,Mountain0.75
1,40,Mountain,Mountain1.75,Mountain0.5
1,40,Mountain,Mountain1.75,Mountain1
1,40,Mountain,Mountain2.5,Mountain1
1,40,Mountain,Mountain2,Mountain1
1,40,Mountain,Mountain1,Mountain0.75
1,40,Mountain,Mountain0.5,Mountain0.75
1,40,Mountain,Mountain1.5,Mountain0.5
1,40,Mountain,Mountain1,Mountain0.5
1,40,Mountain,Mountain1.25,Mountain1
1,40,Mountain,Mountain1.25,Mountain0.5
1,40,Mountain,Mountain2.25,Mountain1
1,40,Mountain,Mountain2,Mountain0.5
1,40,Mountain,Mountain2.25,Mountain0.5
1,40,Mountain,Mountain1,Mountain0.5
1,40,Mountain,Mountain2.5,Mountain0.5
1,40,Mountain,Mountain1.5,Mountain1
1,40,Mountain,Mountain2.25,Mountain0.75
1,40,Mountain,Mountain1.25,Mountain0.75
1,40,Mountain,Mountain2.5,Mountain0.75
1,40,Mountain,Mountain1.75,Mountain0.75
1,40,Mountain,Mountain1.5,Mountain0.75
1,40,Mountain,Mountain0.75,Mountain0.5
1,40,Mountain,Mountain1,Mountain0.75
1,40,Mountain,Mountain2,Mountain0.75
1,40,Mountain,Mountain1.25,Mountain2.5
1,40,Mountain,Mountain1.25,Mountain0.5
1,40,Mountain,Mountain2,Mountain1.25
1,40,Mountain,Mountain1.25,Mountain1
1,40,Mountain,Mountain1.75,Mountain1.25
1,40,Mountain,Mountain1.5,Mountain1.25
1,40,Mountain,Mountain1.25,Mountain2.25
1,40,Mountain,Mountain1.25,Mountain0.75
1,40,Mountain,Mountain2,Mountain1.25
1,40,Mountain,Mountain2,Mountain2.5
1,40,Mountain,Mountain1.75,Mountain2
1,40,Mountain,Mountain2,Mountain2.25
1,40,Mountain,Mountain2,Mountain0.5
1,40,Mountain,Mountain1.5,Mountain2
1,40,Mountain,Mountain2,Mountain0.75
1,40,Mountain,Mountain2,Mountain1
1,40,Mountain,Mountain2.25,Mountain0.5
1,40,Mountain,Mountain2.25,Mountain0.75
1,40,Mountain,Mountain2.25,Mountain1.25
1,40,Mountain,Mountain1.75,Mountain2.25
1,40,Mountain,Mountain2.25,Mountain1
1,40,Mountain,Mountain1.5,Mountain2.25
1,40,Mountain,Mountain2,Mountain2.25
1,40,Mountain,Mountain2.25,Mountain2.5
1,40,Mountain,Mountain1.5,Mountain2.5
1,40,Mountain,Mountain1.5,Mountain2
1,40,Mountain,Mountain1.5,Mountain2.25
1,40,Mountain,Mountain1.5,Mountain1.25
1,40,Mountain,Mountain1.5,Mountain0.5
1,40,Mountain,Mountain1.5,Mountain0.75
1,40,Mountain,Mountain1.5,Mountain1.75
1,40,Mountain,Mountain1,Mountain1.5
1,53,Mountain,Mountain0.5,Mountain1
1,53,Mountain,Mountain0.5,Mountain1.75
